student_id,name,major,semester,GPA,courses_taken,courses_gpa,required_major_courses_completed,credits_completed,current_courses,lab_interest_keywords,preferred_research_area,prior_project_experience,weekly_study_hours,attendance_rate,sleeps_hours_per_day,stress_level,assignment_completion_rate,class_participation
22000089,Ahn Jaehyun,Electrical Engineering,3,3.65,ECE10002;ECE10020;ECE10005,3.07;3.38;3.93,ECE10020,9,ECE20057;ECE20010;ECE20065;ECE20064,Computer Vision;Robotics;Signal Processing;Integrated Circuits,Human-Computer Interaction,yes,12,93%,4,9,83%,91%
22300090,Ha Taehyun,Electrical Engineering,5,3.43,ECE10005;ECE10002;ECE20057;ECE20064;ECE20066;ECE20061;ECE20053;ECE20022,4.09;3.03;3.97;3.56;4.02;3.13;3.06;4.43,ECE20066,24,ECE30051;ECE30083;ECE30054,Robotics;Software Engineering;Medical Imaging;Mobile Computing,Robotics,yes,12,97%,7,1,95%,94%
22200091,Park Taehyun,Computer Science and Electrical Engineering,3,3.23,ECE10005;ECE10002;ECE10020,3.95;3.16;3.04,ECE10020,9,ECE20016;ECE20057,Autonomous Systems;Robotics;Image Processing;Artificial Intelligence,Mobile Computing,yes,21,97%,7,7,85%,92%
21900092,Cho Heejin,Computer Science,3,3.72,ECE10002;ECE10005,3.63;4.26,,6,ECE20057;ECE20016,Robotics;Medical Imaging;Embedded Systems;Autonomous Systems,Mobile Computing,no,7,75%,3,1,84%,79%
22400093,Yang Suhyun,Electrical Engineering,6,4.0,ECE10005;ECE10020;ECE10002;ECE20064;ECE20065;ECE20057;ECE20010;ECE20021;ECE20061;ECE20053;ECE20063;ECE30063;ECE30021;ECE30083;ECE30054,2.64;3.64;3.93;4.15;3.63;2.87;4.35;2.56;4.06;4.2;3.49;3.97;4.37;4.39;3.76,ECE10020;ECE20065,45,ECE30086;ECE30040,Computer Networks;Game Development;Signal Processing;Artificial Intelligence,Human-Computer Interaction,yes,30,79%,7,4,83%,75%
21900094,Yang Jinwoo,Computer Science and Electrical Engineering,5,3.69,ECE10005;ECE10020;ECE10002;ECE20065;ECE20016;ECE20027;ECE20006;ECE20021;ECE20063,4.25;4.35;3.32;2.79;3.79;3.8;3.43;3.54;3.54,ECE10020;ECE20021,27,ECE30021;ECE30002;ECE30039;ECE30011,Mobile Development;Multimedia Systems;Software Engineering,Artificial Intelligence,yes,13,92%,4,4,93%,98%
22100095,Ryu Wonwoo,Electrical Engineering,2,3.51,,,,0,ECE10002;ECE10005;ECE10020,Game Development;Deep Learning;Human-Computer Interaction;Computer Networks,Robotics,yes,22,94%,7,5,80%,92%
21900096,Ryu Suhyun,Electrical Engineering,6,3.37,ECE10005;ECE10020;ECE10002;ECE20057;ECE20010;ECE20064;ECE20066;ECE20006;ECE20016;ECE30054;ECE30070;ECE30021,3.56;4.28;2.97;4.37;2.52;2.77;3.27;2.85;2.87;2.96;3.78;4.49,ECE10020;ECE20066,36,ECE30040;ECE30087,Deep Learning;Wireless Communication,Web Development,no,5,94%,5,3,96%,88%
22300097,No Wonwoo,Computer Science,4,3.44,ECE10002;ECE10005;ECE10020;ECE20065;ECE20064,2.85;4.5;4.02;2.77;2.76,ECE10020,15,ECE20026;ECE20027;ECE20042,Deep Learning;Wireless Communication,Human-Computer Interaction,yes,37,86%,9,8,85%,96%
21900098,Jang Chaeyoung,Computer Science and Electrical Engineering,5,3.21,ECE10002;ECE10005;ECE10020;ECE20064;ECE20016;ECE20021;ECE20027,4.45;3.25;2.72;2.86;3.07;3.97;3.25,ECE10020;ECE20021,21,ECE30002;ECE30011,Software Engineering;Human-Computer Interaction,Security,yes,39,85%,5,3,91%,78%
22200099,Yoon Haeun,AI - Computer Science and Engineering,3,3.82,ECE10002;ECE10005,4.06;4.12,,6,ECE20057;ECE20010,Image Processing;Autonomous Systems,Embedded Systems,yes,14,77%,7,8,75%,85%
22300100,Kwon Sungmin,Computer Science and Electrical Engineering,6,3.45,ECE10005;ECE10002;ECE20065;ECE20064;ECE20025;ECE20057;ECE20009;ECE20022;ECE20042;ECE20063;ECE30008;ECE30030,3.77;4.18;3.91;3.75;3.64;4.39;2.54;2.71;4.13;3.99;3.05;4.34,ECE30008,36,ECE30003;ECE30040;ECE30086;ECE30087,Human-Computer Interaction;Artificial Intelligence;Multimedia Systems,Web Development,yes,6,88%,5,7,83%,96%
22000101,Kwon Jisoo,AI - Computer Science and Engineering,6,3.44,ECE10020;ECE10002;ECE20016;ECE20064;ECE20065;ECE20021;ECE20006;ECE20027;ECE20063;ECE30039;ECE30051,3.91;2.88;3.72;2.76;4.47;3.26;3.32;3.96;3.74;4.39;2.64,ECE10020;ECE20021,33,ECE30040;ECE30078,Artificial Intelligence;Human-Computer Interaction;Computer Networks,Artificial Intelligence,no,33,79%,4,4,85%,100%
22400102,Joo Jaehyun,Computer Science,6,3.43,ECE10002;ECE10005;ECE10020;ECE20057;ECE20064;ECE20065;ECE20010;ECE20021;ECE20026;ECE30002;ECE30011;ECE30012,2.53;3.61;4.23;3.65;4.38;4.15;3.92;3.9;3.08;4.0;3.36;3.28,ECE10020;ECE20010;ECE20021;ECE20026,36,ECE30086;ECE30018;ECE30087;ECE30003,Medical Imaging;Computer Vision;Software Engineering,Embedded Systems,no,38,78%,3,7,94%,99%
21900103,Lim Jinwoo,Computer Science and Electrical Engineering,5,3.39,ECE10005;ECE10020;ECE20057;ECE20025;ECE20065;ECE20064;ECE20009;ECE20021;ECE20063;ECE20027,4.45;3.18;2.69;3.47;3.66;2.84;3.04;4.5;2.95;3.59,ECE10020;ECE20021,30,ECE30002;ECE30011,Game Development;Medical Imaging;Security,Security,yes,8,97%,3,9,80%,99%
22100104,Nam Nayeon,AI - Computer Science and Engineering,4,3.61,ECE10005;ECE10020;ECE10002;ECE20025;ECE20057;ECE20065;ECE20064,4.46;3.02;2.6;3.73;3.23;3.67;3.44,ECE10020,21,ECE20022;ECE20042;ECE20026,Mobile Computing;Multimedia Systems,Medical Imaging,no,13,99%,7,6,96%,75%
22100105,Shin Myungsoo,Computer Science,6,3.83,ECE10002;ECE10020;ECE20065;ECE20064;ECE20025;ECE20021;ECE20042;ECE30030;ECE30051;ECE30039;ECE30011,2.64;2.7;4.36;3.67;4.31;3.53;2.78;2.81;4.4;4.31;4.28,ECE10020;ECE20021,33,ECE30086;ECE30006;ECE30003,Embedded Systems;Medical Imaging;Artificial Intelligence;Multimedia Systems,Robotics,no,23,77%,7,9,88%,81%
22000106,Song Jihoon,AI - Computer Science and Engineering,4,3.0,ECE10005;ECE10002;ECE20064;ECE20025;ECE20057;ECE20010,2.83;2.74;2.99;2.71;2.67;4.46,ECE20010,18,ECE20027;ECE20042;ECE20021,Sensor Technology;Computer Networks;Artificial Intelligence;Deep Learning,Multimedia Systems,yes,17,85%,3,6,93%,76%
22200107,No Youngjae,AI - Computer Science and Engineering,5,3.48,ECE10005;ECE10020;ECE10002;ECE20057;ECE20016;ECE20025;ECE20065;ECE20042;ECE20063;ECE20009;ECE20021,4.2;3.03;3.28;4.41;2.79;3.51;3.94;4.01;4.24;3.02;2.7,ECE10020;ECE20021,33,ECE30008;ECE30039;ECE30051,Wireless Communication;Embedded Systems;Robotics;Medical Imaging,Multimedia Systems,yes,30,81%,5,6,82%,87%
22300108,Oh Chaeyoung,Electrical Engineering,2,3.36,,,,0,ECE10002;ECE10005,Robotics;Autonomous Systems;Wireless Communication,Image Processing,yes,16,83%,6,3,93%,95%
22000109,Lim Youngjae,Computer Science and Electrical Engineering,5,3.2,ECE10020;ECE10005;ECE20064;ECE20016;ECE20057;ECE20025;ECE20022;ECE20009;ECE20027;ECE20042,2.67;3.33;4.04;3.39;3.76;2.64;3.33;4.38;2.73;4.41,ECE10020,30,ECE30039;ECE30051;ECE30012;ECE30030,Multimedia Systems;Embedded Systems,Deep Learning,yes,26,92%,3,7,97%,99%
22400110,Joo Myungsoo,Computer Science,6,3.79,ECE10020;ECE10005;ECE20025;ECE20064;ECE20057;ECE20063;ECE20022;ECE20021;ECE30012;ECE30011;ECE30051,2.72;4.19;3.25;4.43;3.84;3.36;4.17;2.91;2.76;4.06;3.31,ECE10020;ECE20021,33,ECE30040;ECE30003,Computer Vision;Signal Processing;Robotics;Computer Networks,Sensor Technology,no,26,88%,4,10,88%,89%
21900111,Oh Hyunwoo,Electrical Engineering,3,3.81,ECE10020;ECE10005;ECE10002,4.35;3.83;3.33,ECE10020,9,ECE20064;ECE20065;ECE20010;ECE20016,Sensor Technology;Integrated Circuits;Mobile Development,Medical Imaging,yes,31,83%,4,7,75%,80%
21900112,Nam Taehyun,Computer Science and Electrical Engineering,4,3.48,ECE10005;ECE10020;ECE10002;ECE20057;ECE20025;ECE20016,3.03;3.03;4.47;3.35;3.1;3.55,ECE10020,18,ECE20006;ECE20026,Medical Imaging;Mobile Development;Game Development,Signal Processing,yes,18,91%,3,8,95%,99%
21900113,Yoon Eunji,AI - Computer Science and Engineering,4,3.75,ECE10005;ECE10020;ECE10002;ECE20010;ECE20064;ECE20025;ECE20065,3.18;4.15;3.79;3.7;2.9;3.85;2.62,ECE10020;ECE20010,21,ECE20042;ECE20027;ECE20009;ECE20021,Image Processing;Integrated Circuits;Sensor Technology;Signal Processing,Signal Processing,yes,17,75%,6,6,92%,93%
22300114,Oh Minji,AI - Computer Science and Engineering,4,3.06,ECE10005;ECE10020;ECE20057;ECE20010;ECE20016,2.7;3.28;4.1;3.29;3.16,ECE10020;ECE20010,15,ECE20027;ECE20009;ECE20026;ECE20022,Multimedia Systems;Game Development,Artificial Intelligence,yes,25,95%,9,10,90%,83%
22300115,Nam Hoseok,Computer Science,6,3.42,ECE10020;ECE10002;ECE10005;ECE20016;ECE20064;ECE20022;ECE20021;ECE20027;ECE30030;ECE30002;ECE30011,3.1;3.68;3.5;3.7;4.02;3.06;4.23;3.03;4.22;3.38;4.12,ECE10020;ECE20021,33,ECE30003;ECE30087;ECE30078;ECE30018,Mobile Computing;Integrated Circuits,Robotics,yes,23,86%,6,7,98%,95%
22000116,Seo Minji,AI - Computer Science and Engineering,4,3.57,ECE10002;ECE10020;ECE20064;ECE20057;ECE20016;ECE20010,3.32;4.16;4.45;2.98;4.01;2.9,ECE10020;ECE20010,18,ECE20027;ECE20022;ECE20026;ECE20009,Embedded Systems;Robotics;Deep Learning;Autonomous Systems,Human-Computer Interaction,no,7,97%,4,2,82%,83%
22200117,Jung Dahyun,Computer Science and Electrical Engineering,4,3.37,ECE10002;ECE10020;ECE10005;ECE20010;ECE20016;ECE20065,3.02;2.89;3.24;4.28;3.15;3.12,ECE10020;ECE20010,18,ECE20009;ECE20063,Artificial Intelligence;Wireless Communication;Game Development,Software Engineering,no,13,100%,7,8,96%,96%
21900118,Jung Jiwon,Computer Science,5,3.75,ECE10020;ECE10005;ECE10002;ECE20065;ECE20064;ECE20010;ECE20042;ECE20006;ECE20026;ECE20027,4.28;3.85;2.6;3.46;2.53;4.42;3.37;3.11;2.96;4.32,ECE10020;ECE20010;ECE20026,30,ECE30012;ECE30021;ECE30011;ECE30030,Sensor Technology;Human-Computer Interaction,Integrated Circuits,no,18,82%,6,2,87%,75%
21900119,Ha Yuna,Computer Science and Electrical Engineering,3,2.92,ECE10002;ECE10020,2.88;2.96,ECE10020,6,ECE20057;ECE20016;ECE20065,Computer Networks;Deep Learning;Web Development,Signal Processing,no,7,81%,4,5,85%,75%
22000120,Lee Heejin,Computer Science and Electrical Engineering,6,3.68,ECE10020;ECE10002;ECE10005;ECE20065;ECE20010;ECE20022;ECE20026;ECE20009;ECE20006;ECE30070;ECE30030;ECE30021,2.77;4.29;3.61;3.82;3.55;4.13;4.25;4.08;3.77;3.4;2.89;4.11,ECE10020;ECE20010;ECE20026;ECE30021,36,ECE30018;ECE30040;ECE30086;ECE30078,Wireless Communication;Game Development;Computer Vision;Security,Deep Learning,yes,36,81%,4,9,90%,75%
22200121,Ryu Hoseok,Computer Science,5,3.88,ECE10002;ECE10005;ECE10020;ECE20010;ECE20025;ECE20064;ECE20021;ECE20026;ECE20009,3.55;4.2;3.24;4.3;4.01;4.06;3.23;3.52;4.4,ECE10020;ECE20010;ECE20021;ECE20026,27,ECE30021;ECE30011;ECE30002;ECE30039,Web Development;Deep Learning,Integrated Circuits,no,34,100%,8,5,93%,95%
22400122,Song Jinyoung,Computer Science and Electrical Engineering,2,3.73,,,,0,ECE10020;ECE10005,Artificial Intelligence;Robotics;Integrated Circuits;Computer Networks,Autonomous Systems,yes,40,86%,6,7,99%,87%
21900123,Kim Jiwon,Computer Science and Electrical Engineering,5,3.32,ECE10020;ECE10002;ECE20025;ECE20064;ECE20065;ECE20006;ECE20027;ECE20021;ECE20009,3.7;3.32;3.76;3.86;2.93;4.36;3.32;3.0;4.08,ECE10020;ECE20021,27,ECE30008;ECE30039;ECE30012;ECE30021,Medical Imaging;Web Development;Deep Learning,Integrated Circuits,no,21,86%,7,3,100%,79%
22100124,Song Dahyun,Computer Science,6,3.49,ECE10005;ECE10002;ECE20016;ECE20010;ECE20065;ECE20064;ECE20042;ECE20063;ECE20026;ECE20021;ECE30030;ECE30051;ECE30002,3.62;3.02;4.05;2.58;3.54;3.46;4.11;2.63;4.37;4.19;3.02;3.82;4.3,ECE20010;ECE20026;ECE20021,39,ECE30040;ECE30018;ECE30003;ECE30078,Security;Computer Vision;Sensor Technology,Software Engineering,no,32,81%,9,6,76%,80%
22400125,Baek Hoseok,Electrical Engineering,4,2.96,ECE10005;ECE10020;ECE20016;ECE20064;ECE20010,3.6;3.34;2.94;2.79;2.69,ECE10020,15,ECE20063;ECE20066;ECE20021;ECE20022,Signal Processing;Integrated Circuits;Mobile Computing,Mobile Development,no,21,97%,7,6,97%,78%
21900126,Yang Haejin,Electrical Engineering,6,3.14,ECE10020;ECE10002;ECE20065;ECE20010;ECE20010;ECE20006;ECE20016;ECE30070;ECE30063,3.46;3.34;3.52;4.33;3.68;2.52;2.83;3.52;3.05,ECE10020;ECE20065,27,ECE30040;ECE30039;ECE30087;ECE30018,Mobile Development;Embedded Systems,Web Development,yes,11,88%,7,7,79%,86%
22400127,Yang Siwoo,AI - Computer Science and Engineering,6,3.19,ECE10002;ECE10020;ECE10005;ECE20057;ECE20016;ECE20006;ECE20026;ECE30051;ECE30039;ECE30070;ECE30002,3.84;4.48;3.38;2.73;3.13;4.09;2.78;2.69;3.99;2.63;2.83,ECE10020;ECE20026,33,ECE30086;ECE30087,Mobile Computing;Deep Learning;Computer Vision;Sensor Technology,Medical Imaging,yes,37,82%,7,9,85%,96%
22400128,Hong Areum,Computer Science,3,4.23,ECE10020;ECE10005;ECE10002,4.2;4.36;3.52,ECE10020,9,ECE20064;ECE20025;ECE20016,Image Processing;Integrated Circuits;Mobile Computing,Image Processing,yes,37,90%,8,6,87%,89%
22200129,Hwang Haeun,Computer Science and Electrical Engineering,6,3.6,ECE10005;ECE10002;ECE10020;ECE20016;ECE20025;ECE20010;ECE20057;ECE20026;ECE20042;ECE20006;ECE30070;ECE30002;ECE30039,4.44;4.5;2.93;3.99;2.91;2.91;4.11;3.54;3.7;3.1;4.43;2.55;3.09,ECE10020;ECE20010;ECE20026,39,ECE30006;ECE30018;ECE30078,Computer Vision;Signal Processing;Embedded Systems;Mobile Development,Game Development,no,21,97%,7,3,83%,97%
22300130,Seo Yuna,Computer Science and Electrical Engineering,2,2.55,,,,0,ECE10002;ECE10005;ECE10020,Deep Learning;Wireless Communication;Software Engineering;Multimedia Systems,Sensor Technology,no,14,77%,9,3,95%,96%
22000131,Han Heejin,Computer Science and Electrical Engineering,4,4.06,ECE10002;ECE10005;ECE10020;ECE20010;ECE20057;ECE20064;ECE20016,4.1;4.18;4.41;3.02;4.33;4.26;4.36,ECE10020;ECE20010,21,ECE20063;ECE20006;ECE20009,Robotics;Deep Learning,Signal Processing,yes,28,97%,9,6,86%,90%
22000132,Seok Yeonjun,Computer Science and Electrical Engineering,4,3.91,ECE10020;ECE10005;ECE10002;ECE20065;ECE20064,3.42;4.45;3.45;3.2;4.37,ECE10020,15,ECE20042;ECE20026;ECE20006;ECE20027,Web Development;Signal Processing;Game Development,Web Development,no,26,100%,3,6,91%,99%
22300133,Hong Chaeyoung,Electrical Engineering,3,3.22,ECE10020;ECE10002,3.43;3.03,ECE10020,6,ECE20064;ECE20010;ECE20057;ECE20016,Wireless Communication;Software Engineering;Human-Computer Interaction,Artificial Intelligence,yes,6,83%,9,2,90%,97%
22300134,Ha Youngjae,AI - Computer Science and Engineering,5,3.67,ECE10005;ECE10020;ECE10002;ECE20064;ECE20057;ECE20042;ECE20063;ECE20009,4.12;2.89;3.39;4.49;4.25;3.68;2.61;4.08,ECE10020,24,ECE30021;ECE30011;ECE30008,Security;Robotics;Sensor Technology;Computer Vision,Computer Networks,yes,22,90%,4,7,75%,77%
22400135,Kim Myungsoo,Electrical Engineering,3,4.28,ECE10005;ECE10020,3.68;4.29,ECE10020,6,ECE20016;ECE20010;ECE20064,Multimedia Systems;Computer Vision,Human-Computer Interaction,no,37,90%,3,3,88%,82%
22400136,Hong Yeonjun,Electrical Engineering,3,3.34,ECE10002;ECE10020,2.9;3.68,ECE10020,6,ECE20065;ECE20057;ECE20010;ECE20016,Integrated Circuits;Game Development,Software Engineering,no,20,90%,6,9,98%,84%
22300137,Gu Soobin,Computer Science and Electrical Engineering,4,3.03,ECE10020;ECE10002;ECE10005;ECE20057;ECE20016,3.57;3.95;2.93;2.9;2.76,ECE10020,15,ECE20021;ECE20027;ECE20009;ECE20026,Robotics;Embedded Systems;Multimedia Systems;Signal Processing,Security,no,8,86%,9,5,85%,84%
21900138,Ryu Jinwoo,Computer Science,5,3.19,ECE10005;ECE10002;ECE10020;ECE20010;ECE20057;ECE20065;ECE20064;ECE20009;ECE20006;ECE20027;ECE20022,3.09;2.73;2.9;3.95;3.1;3.73;2.73;4.23;3.44;3.6;3.53,ECE10020;ECE20010,33,ECE30051;ECE30030;ECE30070,Artificial Intelligence;Medical Imaging;Mobile Computing,Embedded Systems,no,26,90%,4,8,94%,84%
22100139,Yoon Areum,Computer Science and Electrical Engineering,5,3.86,ECE10002;ECE10005;ECE20016;ECE20057;ECE20065;ECE20009;ECE20063;ECE20042;ECE20022,4.2;3.88;3.01;3.05;4.4;4.32;3.13;2.65;3.8,,27,ECE30012;ECE30039;ECE30021;ECE30008,Deep Learning;Autonomous Systems,Human-Computer Interaction,yes,27,97%,5,4,100%,91%
22100140,Joo Soyeon,Computer Science and Electrical Engineering,6,3.46,ECE10002;ECE10005;ECE10020;ECE20057;ECE20025;ECE20026;ECE20063;ECE20042;ECE30012;ECE30051;ECE30070,3.52;4.07;3.72;2.57;2.91;3.28;3.5;4.12;3.72;3.03;2.64,ECE10020;ECE20026,33,ECE30086;ECE30078;ECE30087,Web Development;Artificial Intelligence,Multimedia Systems,no,36,94%,5,1,84%,75%
22400141,Nam Haeun,AI - Computer Science and Engineering,4,3.46,ECE10020;ECE10002;ECE10005;ECE20016;ECE20057;ECE20010;ECE20065,4.02;2.99;3.16;2.65;3.81;2.58;4.48,ECE10020;ECE20010,21,ECE20009;ECE20022;ECE20006;ECE20026,Robotics;Computer Vision,Web Development,yes,34,90%,3,9,98%,83%
22300142,Jeon Soobin,Computer Science,5,3.76,ECE10005;ECE10002;ECE10020;ECE20025;ECE20010;ECE20057;ECE20021;ECE20026;ECE20042;ECE20009,4.07;3.94;3.23;3.1;3.99;3.88;3.27;4.08;3.42;2.5,ECE10020;ECE20010;ECE20021;ECE20026,30,ECE30051;ECE30021;ECE30039;ECE30002,Web Development;Sensor Technology;Medical Imaging;Computer Vision,Web Development,no,27,90%,8,9,78%,93%
22300143,Hwang Dahyun,Computer Science and Electrical Engineering,2,3.74,,,,0,ECE10005;ECE10020;ECE10002,Medical Imaging;Human-Computer Interaction;Wireless Communication,Embedded Systems,no,11,98%,9,1,100%,81%
21900144,Joo Minji,Computer Science and Electrical Engineering,3,3.2,ECE10005;ECE10020,3.3;2.54,ECE10020,6,ECE20057;ECE20065;ECE20016;ECE20025,Sensor Technology;Signal Processing,Autonomous Systems,no,10,98%,9,9,75%,80%
22400145,Baek Dahyun,Electrical Engineering,3,3.31,ECE10002;ECE10005,3.12;3.69,,6,ECE20016;ECE20010;ECE20064;ECE20057,Software Engineering;Medical Imaging;Sensor Technology;Embedded Systems,Medical Imaging,yes,33,89%,8,3,80%,93%
22100146,Hwang Soobin,Computer Science and Electrical Engineering,5,3.37,ECE10005;ECE10002;ECE20016;ECE20065;ECE20025;ECE20010;ECE20021;ECE20009,2.75;2.53;3.35;2.58;3.77;3.58;4.33;3.46,ECE20010;ECE20021,24,ECE30070;ECE30002;ECE30039;ECE30051,Signal Processing;Computer Vision,Mobile Computing,yes,31,86%,3,2,79%,78%
21900147,Hwang Gyuri,Computer Science,3,3.13,ECE10020;ECE10005,3.91;2.57,ECE10020,6,ECE20010;ECE20065;ECE20057;ECE20064,Game Development;Integrated Circuits,Medical Imaging,yes,10,97%,3,5,77%,85%
21900148,Kang Jaehyun,Computer Science,2,3.86,,,,0,ECE10002;ECE10020,Embedded Systems;Deep Learning;Game Development,Software Engineering,no,34,100%,7,1,76%,81%
22300149,Ahn Eunji,AI - Computer Science and Engineering,5,3.37,ECE10005;ECE10002;ECE20064;ECE20010;ECE20009;ECE20021;ECE20022,3.49;4.29;2.56;3.24;3.91;3.5;4.5,ECE20010;ECE20021,21,ECE30030;ECE30039;ECE30002,Web Development;Computer Networks;Multimedia Systems,Web Development,yes,26,94%,6,6,77%,80%
22000150,Seo Dahyun,Computer Science,5,4.01,ECE10005;ECE10002;ECE20065;ECE20025;ECE20057;ECE20016;ECE20022;ECE20021;ECE20027,4.03;3.87;2.53;4.05;4.13;4.2;3.34;4.34;3.25,ECE20021,27,ECE30002;ECE30030;ECE30021,Web Development;Signal Processing;Human-Computer Interaction;Medical Imaging,Integrated Circuits,no,33,90%,3,8,77%,90%
22200151,Han Yejin,Electrical Engineering,5,3.7,ECE10005;ECE10002;ECE20010;ECE20065;ECE20016;ECE20021;ECE20053;ECE20010,2.62;4.12;2.85;4.02;3.0;3.62;3.56;4.22,ECE20065,24,ECE30051;ECE30063,Web Development;Artificial Intelligence;Image Processing,Robotics,no,12,88%,3,9,94%,75%
22100152,Yoon Jiwon,Electrical Engineering,4,3.26,ECE10002;ECE10005;ECE10020;ECE20016;ECE20057;ECE20065,4.43;2.7;3.1;3.32;3.7;3.3,ECE10020;ECE20065,18,ECE20063;ECE20066,Human-Computer Interaction;Autonomous Systems;Game Development,Human-Computer Interaction,yes,39,82%,8,10,81%,83%
22400153,Lim Yuna,Computer Science,4,3.42,ECE10020;ECE10002;ECE20057;ECE20010;ECE20016;ECE20065,3.42;3.44;3.57;3.71;4.15;3.32,ECE10020;ECE20010,18,ECE20006;ECE20063;ECE20042,Computer Networks;Mobile Development,Game Development,no,9,100%,8,10,92%,90%
22200154,Baek Soobin,Computer Science and Electrical Engineering,6,3.57,ECE10002;ECE10020;ECE20016;ECE20025;ECE20064;ECE20042;ECE20009;ECE30039;ECE30070;ECE30030,4.35;3.4;2.6;4.08;3.71;3.77;2.55;3.29;3.17;4.33,ECE10020,30,ECE30040;ECE30078,Integrated Circuits;Medical Imaging,Software Engineering,no,17,89%,5,1,95%,92%
22200155,Baek Minho,Computer Science,2,3.73,,,,0,ECE10002;ECE10005,Human-Computer Interaction;Mobile Development;Robotics,Computer Vision,yes,36,93%,9,4,95%,89%
21900156,Hong Minho,Computer Science,3,3.2,ECE10002;ECE10020,3.85;2.82,ECE10020,6,ECE20064;ECE20057,Mobile Computing;Game Development,Integrated Circuits,no,7,80%,4,8,81%,77%
22400157,Lim Gyuri,Electrical Engineering,2,2.83,,,,0,ECE10005;ECE10020;ECE10002,Human-Computer Interaction;Embedded Systems;Artificial Intelligence,Artificial Intelligence,no,21,92%,7,3,91%,82%
22200158,Jeon Nayeon,AI - Computer Science and Engineering,2,3.58,,,,0,ECE10002;ECE10020,Embedded Systems;Computer Vision,Wireless Communication,yes,8,90%,9,7,96%,96%
22400159,Ahn Suhyun,Computer Science,5,3.68,ECE10020;ECE10005;ECE10002;ECE20016;ECE20025;ECE20010;ECE20042;ECE20021,3.96;3.51;4.27;4.11;3.37;3.69;4.38;3.53,ECE10020;ECE20010;ECE20021,24,ECE30021;ECE30011;ECE30039;ECE30030,Integrated Circuits;Human-Computer Interaction;Image Processing;Artificial Intelligence,Medical Imaging,yes,36,91%,4,6,81%,77%
22200160,Park Soyeon,Computer Science and Electrical Engineering,5,3.62,ECE10020;ECE10002;ECE10005;ECE20064;ECE20065;ECE20042;ECE20006;ECE20022,4.47;3.22;4.45;4.27;4.14;2.64;3.9;2.65,ECE10020,24,ECE30030;ECE30002;ECE30012,Autonomous Systems;Security;Human-Computer Interaction,Mobile Development,yes,31,83%,7,4,76%,100%
22100161,Seok Gyuri,Computer Science,3,3.9,ECE10002;ECE10020;ECE10005,3.88;4.2;3.69,ECE10020,9,ECE20010;ECE20064,Mobile Development;Embedded Systems,Sensor Technology,no,20,85%,3,4,90%,93%
22400162,Song Jihoon,Electrical Engineering,6,3.51,ECE10002;ECE10020;ECE20065;ECE20064;ECE20006;ECE20010;ECE20066;ECE30063;ECE30083,2.52;4.42;3.16;3.08;2.76;3.29;3.69;3.42;2.77,ECE10020;ECE20065;ECE20066,27,ECE30086;ECE30078;ECE30003,Computer Networks;Multimedia Systems;Web Development;Mobile Development,Mobile Development,no,7,78%,3,10,82%,78%
22300163,Seok Nari,Computer Science and Electrical Engineering,4,3.63,ECE10002;ECE10020;ECE10005;ECE20057;ECE20025,4.33;4.01;2.71;2.77;4.23,ECE10020,15,ECE20006;ECE20022,Sensor Technology;Medical Imaging;Integrated Circuits,Sensor Technology,no,39,83%,4,10,76%,84%
21900164,Kwon Soyeon,Computer Science and Electrical Engineering,5,3.76,ECE10020;ECE10005;ECE10002;ECE20016;ECE20010;ECE20063;ECE20022;ECE20027;ECE20021,3.35;3.23;3.49;3.91;3.1;2.65;3.2;4.16;4.28,ECE10020;ECE20010;ECE20021,27,ECE30011;ECE30008;ECE30030;ECE30051,Image Processing;Signal Processing,Computer Networks,no,38,82%,9,1,100%,93%
